,gameID,team_name,team_ice,player,position,stats
33,2013021112,Montreal Canadiens,away,8465914,Defenseman,"{u'timeOnIce': u'14:32', u'plusMinus': 3, u'hits': 3, u'penaltyMinutes': 2, u'faceoffTaken': 0, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 0, u'powerPlayAssists': 0, u'evenTimeOnIce': u'12:30', u'assists': 0, u'goals': 0, u'shots': 0, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'1:45', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'0:17'}"
34,2013021112,Montreal Canadiens,away,8474157,Left Wing,"{u'timeOnIce': u'18:59', u'plusMinus': 3, u'hits': 0, u'penaltyMinutes': 0, u'faceoffTaken': 0, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 0, u'powerPlayAssists': 0, u'evenTimeOnIce': u'11:47', u'assists': 1, u'goals': 2, u'shots': 5, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'6:49', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'0:23'}"
35,2013021112,Montreal Canadiens,away,8471296,Defenseman,"{u'timeOnIce': u'20:50', u'plusMinus': 1, u'hits': 4, u'penaltyMinutes': 2, u'faceoffTaken': 0, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 3, u'powerPlayAssists': 0, u'evenTimeOnIce': u'15:07', u'assists': 1, u'goals': 0, u'shots': 0, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'2:39', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'3:04'}"
36,2013021112,Montreal Canadiens,away,8474056,Defenseman,"{u'timeOnIce': u'22:46', u'plusMinus': 1, u'hits': 1, u'penaltyMinutes': 0, u'faceoffTaken': 0, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 1, u'blocked': 0, u'powerPlayAssists': 0, u'evenTimeOnIce': u'12:20', u'assists': 1, u'goals': 0, u'shots': 0, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'8:04', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'2:22'}"
37,2013021112,Montreal Canadiens,away,8467496,Defenseman,"{u'timeOnIce': u'25:27', u'plusMinus': 0, u'hits': 0, u'penaltyMinutes': 2, u'faceoffTaken': 0, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 1, u'blocked': 2, u'powerPlayAssists': 0, u'evenTimeOnIce': u'15:03', u'assists': 0, u'goals': 0, u'shots': 2, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'7:32', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'2:52'}"
38,2013021112,Montreal Canadiens,away,8474189,Center,"{u'timeOnIce': u'14:55', u'plusMinus': 0, u'hits': 1, u'penaltyMinutes': 0, u'faceoffTaken': 11, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 1, u'powerPlayAssists': 0, u'evenTimeOnIce': u'10:21', u'assists': 0, u'powerPlayGoals': 0, u'goals': 0, u'shots': 0, u'shortHandedAssists': 0, u'faceOffWins': 7, u'powerPlayTimeOnIce': u'1:45', u'faceOffPct': 63.64, u'shortHandedTimeOnIce': u'2:49'}"
45,2013020871,San Jose Sharks,home,8474218,Defenseman,"{u'timeOnIce': u'20:46', u'plusMinus': 0, u'hits': 2, u'penaltyMinutes': 0, u'faceoffTaken': 0, u'takeaways': 1, u'shortHandedGoals': 0, u'giveaways': 2, u'blocked': 2, u'powerPlayAssists': 0, u'evenTimeOnIce': u'15:26', u'assists': 1, u'goals': 0, u'shots': 3, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'4:34', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'0:46'}"
46,2013020871,San Jose Sharks,home,8467331,Defenseman,"{u'timeOnIce': u'18:00', u'plusMinus': 0, u'hits': 3, u'penaltyMinutes': 0, u'faceoffTaken': 0, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 3, u'powerPlayAssists': 0, u'evenTimeOnIce': u'13:29', u'assists': 0, u'goals': 0, u'shots': 2, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'0:06', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'4:25'}"
47,2013020871,San Jose Sharks,home,8470794,Center,"{u'timeOnIce': u'18:04', u'plusMinus': 1, u'hits': 1, u'penaltyMinutes': 0, u'faceoffTaken': 14, u'takeaways': 1, u'shortHandedGoals': 0, u'giveaways': 2, u'blocked': 0, u'powerPlayAssists': 0, u'evenTimeOnIce': u'11:30', u'assists': 0, u'powerPlayGoals': 0, u'goals': 0, u'shots': 6, u'shortHandedAssists': 0, u'faceOffWins': 12, u'powerPlayTimeOnIce': u'3:56', u'faceOffPct': 85.71, u'shortHandedTimeOnIce': u'2:38'}"
48,2013020871,San Jose Sharks,home,8467899,Right Wing,"{u'timeOnIce': u'15:12', u'plusMinus': 1, u'hits': 0, u'penaltyMinutes': 2, u'faceoffTaken': 1, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 0, u'powerPlayAssists': 0, u'evenTimeOnIce': u'10:26', u'assists': 0, u'powerPlayGoals': 0, u'goals': 0, u'shots': 2, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'4:46', u'faceOffPct': 0.0, u'shortHandedTimeOnIce': u'0:00'}"
