,assists,blocked,evenTimeOnIce_s,faceOffWins,faceoffTaken,giveaways,goals,hits,penaltyMinutes_s,plusMinus,powerPlayAssists,powerPlayGoals,powerPlayTimeOnIce_s,shortHandedAssists,shortHandedGoals,shortHandedTimeOnIce_s,shots,takeaways,timeOnIce_s,games_played,position
8467330,0.44578313253,0.457831325301,840.421686747,7.04819277108,13.9277108434,0.506024096386,0.168674698795,0.590361445783,44.0963855422,-0.204819277108,0.156626506024,0.0722891566265,170.831325301,0.0,0.0,7.38554216867,1.75903614458,0.44578313253,1018.63855422,83.0,Center
8474168,0.138461538462,0.384615384615,657.461538462,5.30769230769,10.3230769231,0.415384615385,0.123076923077,0.4,11.0769230769,-0.169230769231,0.0,0.0,14.9384615385,0.0153846153846,0.0,157.261538462,1.2,0.276923076923,829.661538462,65.0,Center
8470778,0.0975609756098,0.768292682927,662.256097561,0.109756097561,0.280487804878,0.109756097561,0.0853658536585,1.48780487805,15.3658536585,-0.134146341463,0.0,0.0,5.37804878049,0.0,0.0,180.658536585,1.42682926829,0.317073170732,848.292682927,82.0,Left Wing
8475193,0.27397260274,0.27397260274,723.356164384,0.356164383562,0.712328767123,0.260273972603,0.260273972603,1.1095890411,24.6575342466,0.164383561644,0.0547945205479,0.027397260274,137.684931507,0.0,0.0,0.0,2.16438356164,0.561643835616,861.04109589,73.0,Left Wing
8474873,0.0666666666667,1.24,724.2,0.0,0.0,0.2,0.0133333333333,0.866666666667,28.8,-0.0266666666667,0.0,0.0,0.733333333333,0.0,0.0,141.04,0.506666666667,0.186666666667,865.973333333,75.0,Defenseman
8476430,0.194444444444,0.25,692.222222222,0.0,0.0,0.277777777778,0.222222222222,1.86111111111,23.3333333333,0.0,0.0277777777778,0.0555555555556,115.361111111,0.0,0.0,0.333333333333,2.13888888889,0.222222222222,807.916666667,36.0,Right Wing
8470724,0.109756097561,1.32926829268,1082.41463415,0.0,0.0,0.475609756098,0.0487804878049,1.07317073171,64.3902439024,-0.0609756097561,0.0,0.0,19.7195121951,0.0,0.0,146.195121951,1.29268292683,0.378048780488,1248.32926829,82.0,Defenseman
8476822,0.107142857143,0.678571428571,665.571428571,5.875,12.1071428571,0.125,0.0178571428571,1.64285714286,23.5714285714,-0.142857142857,0.0,0.0,6.125,0.0,0.0,163.142857143,0.964285714286,0.214285714286,834.839285714,56.0,Center
8471794,0.190476190476,0.380952380952,739.5,6.40476190476,13.0476190476,0.309523809524,0.285714285714,1.7380952381,20.0,0.047619047619,0.0,0.0238095238095,40.4761904762,0.0,0.047619047619,130.285714286,1.97619047619,0.404761904762,910.261904762,42.0,Center
8459444,0.118644067797,0.237288135593,707.220338983,0.152542372881,0.305084745763,0.457627118644,0.152542372881,1.22033898305,40.6779661017,-0.28813559322,0.0169491525424,0.101694915254,171.627118644,0.0,0.0,0.338983050847,1.69491525424,0.220338983051,879.186440678,59.0,Right Wing
8476450,0.0,2.0,900.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,3.0,0.0,1105.0,1.0,Defenseman
8476443,0.0,0.25,809.0,0.0,0.0,0.25,0.0,1.75,30.0,0.0,0.0,0.0,5.25,0.0,0.0,60.0,1.0,0.0,874.25,4.0,Defenseman
8470121,0.105263157895,1.55263157895,774.710526316,0.0,0.0263157894737,0.947368421053,0.0526315789474,3.10526315789,74.2105263158,0.157894736842,0.0,0.0,17.2368421053,0.0,0.0,161.342105263,1.0,0.0263157894737,953.289473684,38.0,Defenseman
8474162,0.25,1.07894736842,970.473684211,0.0,0.0,0.75,0.0657894736842,2.22368421053,45.7894736842,0.105263157895,0.0526315789474,0.0131578947368,144.578947368,0.0,0.0,26.7763157895,2.30263157895,0.184210526316,1141.82894737,76.0,Defenseman
8470617,0.365853658537,0.256097560976,753.219512195,5.96341463415,11.0609756098,0.792682926829,0.134146341463,0.890243902439,20.487804878,-0.0731707317073,0.0975609756098,0.0487804878049,171.524390244,0.0121951219512,0.0121951219512,93.9146341463,1.91463414634,0.341463414634,1018.65853659,82.0,Center
8471685,0.5,0.536585365854,928.804878049,9.42682926829,17.6951219512,0.5,0.353658536585,1.09756097561,17.5609756098,0.414634146341,0.158536585366,0.121951219512,203.780487805,0.0,0.0,120.646341463,2.43902439024,0.634146341463,1253.23170732,82.0,Center
8468483,0.463414634146,0.243902439024,847.219512195,0.0,0.0487804878049,0.365853658537,0.268292682927,0.365853658537,14.6341463415,0.170731707317,0.146341463415,0.0243902439024,170.414634146,0.0,0.0,2.85365853659,2.51219512195,0.268292682927,1020.48780488,41.0,Right Wing
8475160,0.0704225352113,0.183098591549,581.521126761,0.0845070422535,0.169014084507,0.225352112676,0.0422535211268,2.66197183099,68.4507042254,0.0845070422535,0.0,0.0,9.66197183099,0.0,0.0,18.4788732394,1.04225352113,0.169014084507,609.661971831,71.0,Left Wing
8468508,0.292682926829,0.256097560976,838.853658537,0.0243902439024,0.121951219512,0.914634146341,0.231707317073,0.536585365854,35.1219512195,0.170731707317,0.0365853658537,0.0487804878049,140.695121951,0.0,0.0,37.7073170732,2.91463414634,0.30487804878,1017.25609756,82.0,Right Wing
8473453,0.0684931506849,0.493150684932,665.479452055,1.7397260274,3.58904109589,0.246575342466,0.0821917808219,1.98630136986,4.93150684932,-0.013698630137,0.0,0.0,17.3287671233,0.0,0.013698630137,112.630136986,1.52054794521,0.191780821918,795.438356164,73.0,Center
8470606,0.151898734177,0.151898734177,792.949367089,0.0759493670886,0.240506329114,0.518987341772,0.189873417722,3.11392405063,50.1265822785,0.0886075949367,0.0379746835443,0.0126582278481,127.797468354,0.0,0.0,29.417721519,2.46835443038,0.329113924051,950.164556962,79.0,Right Wing
8474594,0.365853658537,0.841463414634,1045.98780488,0.0121951219512,0.0121951219512,0.914634146341,0.0487804878049,2.01219512195,32.1951219512,0.0731707317073,0.146341463415,0.0121951219512,169.597560976,0.0,0.0,122.341463415,1.74390243902,0.19512195122,1337.92682927,82.0,Defenseman
8474166,0.180327868852,1.22950819672,797.180327869,0.0,0.0,0.44262295082,0.180327868852,1.5737704918,13.7704918033,0.27868852459,0.0819672131148,0.0491803278689,118.68852459,0.0,0.0,25.0655737705,1.29508196721,0.0819672131148,940.93442623,61.0,Defenseman
8468526,0.24358974359,0.769230769231,735.833333333,8.69230769231,15.8846153846,0.25641025641,0.102564102564,2.58974358974,36.9230769231,0.115384615385,0.0384615384615,0.0128205128205,89.0512820513,0.0128205128205,0.0,126.91025641,1.39743589744,0.179487179487,951.794871795,78.0,Center
8465185,0.144736842105,1.68421052632,1015.57894737,0.0,0.0,0.736842105263,0.0131578947368,1.34210526316,45.7894736842,0.184210526316,0.0263157894737,0.0,27.5,0.0,0.0,176.75,0.960526315789,0.131578947368,1219.82894737,76.0,Defenseman
8467344,0.139240506329,1.21518987342,964.367088608,0.0,0.0,0.506329113924,0.0379746835443,2.67088607595,34.9367088608,0.0759493670886,0.0,0.0,4.55696202532,0.0,0.0,168.518987342,0.924050632911,0.0632911392405,1137.44303797,79.0,Defenseman
8475325,0.0625,0.171875,533.96875,0.015625,0.0625,0.25,0.09375,1.5625,50.625,-0.015625,0.0,0.0,4.140625,0.0,0.0,1.90625,0.90625,0.078125,540.015625,64.0,Center
8475726,0.274193548387,0.129032258065,676.661290323,0.0322580645161,0.145161290323,0.403225806452,0.193548387097,0.91935483871,9.67741935484,0.338709677419,0.0483870967742,0.0161290322581,94.6451612903,0.0,0.0,4.96774193548,2.0,0.370967741935,776.274193548,62.0,Center
8474100,0.194805194805,0.220779220779,796.103896104,0.025974025974,0.0649350649351,0.428571428571,0.194805194805,1.48051948052,14.025974026,0.207792207792,0.012987012987,0.0,29.6233766234,0.0,0.025974025974,76.8181818182,1.44155844156,0.194805194805,902.545454545,77.0,Left Wing
8470604,0.319444444444,0.402777777778,850.25,4.66666666667,8.94444444444,0.819444444444,0.375,0.944444444444,36.6666666667,0.111111111111,0.0833333333333,0.111111111111,196.208333333,0.0,0.0138888888889,90.6388888889,3.55555555556,0.444444444444,1137.09722222,72.0,Center
8470621,0.481481481481,0.345679012346,925.024691358,0.111111111111,0.308641975309,0.691358024691,0.530864197531,1.0,48.1481481481,0.395061728395,0.123456790123,0.0987654320988,210.62962963,0.0,0.0,33.2222222222,3.45679012346,0.382716049383,1168.87654321,81.0,Right Wing
8470612,0.727272727273,1.12987012987,928.805194805,8.98701298701,18.3246753247,0.987012987013,0.402597402597,1.42857142857,24.1558441558,0.363636363636,0.233766233766,0.0649350649351,220.597402597,0.0,0.0,127.714285714,2.64935064935,0.688311688312,1277.11688312,77.0,Center
8467400,0.185714285714,2.44285714286,1094.77142857,0.0,0.0,0.728571428571,0.0571428571429,1.6,33.4285714286,0.371428571429,0.0142857142857,0.0142857142857,100.028571429,0.0142857142857,0.0,191.157142857,1.42857142857,0.242857142857,1385.95714286,70.0,Defenseman
8467332,0.147058823529,1.73529411765,912.779411765,0.0,0.0,0.382352941176,0.0,1.77941176471,66.1764705882,0.294117647059,0.0,0.0,4.11764705882,0.0147058823529,0.0,136.117647059,0.882352941176,0.117647058824,1053.01470588,68.0,Defenseman
8473507,0.125,1.65,1061.1875,0.0,0.0,1.2,0.0875,2.2625,31.5,-0.275,0.0125,0.0125,50.5375,0.0,0.0,183.3625,1.2,0.3625,1295.0875,80.0,Defenseman
8475791,0.706666666667,0.546666666667,987.773333333,0.493333333333,1.08,1.33333333333,0.36,0.72,35.2,-0.2,0.133333333333,0.0933333333333,190.6,0.0133333333333,0.0,22.4533333333,3.33333333333,1.01333333333,1200.82666667,75.0,Left Wing
8471748,0.0238095238095,2.2619047619,789.785714286,0.0,0.0,0.785714285714,0.0238095238095,2.80952380952,108.571428571,-0.357142857143,0.0,0.0,2.28571428571,0.0,0.0,130.166666667,0.261904761905,0.166666666667,922.238095238,42.0,Defenseman
8475264,0.0,1.33333333333,523.0,1.33333333333,2.0,0.0,0.333333333333,0.0,0.0,-0.333333333333,0.0,0.0,42.0,0.0,0.0,0.0,0.666666666667,0.0,565.0,3.0,Center
8473911,0.333333333333,0.166666666667,576.5,0.0,0.0,0.166666666667,0.0,1.66666666667,150.0,-0.166666666667,0.0,0.0,2.16666666667,0.0,0.0,0.0,0.333333333333,0.166666666667,578.666666667,6.0,Right Wing
8474586,0.4625,0.5,949.0375,0.1,0.2625,0.8875,0.35,0.6375,13.5,-0.1375,0.1625,0.0875,182.4,0.0,0.0125,41.4,2.5,0.7625,1172.8375,80.0,Right Wing
8474602,0.297297297297,1.44594594595,1135.68918919,0.0,0.0135135135135,0.851351351351,0.148648648649,0.405405405405,12.972972973,-0.297297297297,0.148648648649,0.0135135135135,206.567567568,0.0,0.0,58.5405405405,1.47297297297,0.27027027027,1400.7972973,74.0,Defenseman
8468611,0.025974025974,0.766233766234,600.298701299,0.441558441558,0.818181818182,0.181818181818,0.0649350649351,2.33766233766,87.2727272727,-0.142857142857,0.0,0.0,8.72727272727,0.0,0.012987012987,155.25974026,1.32467532468,0.246753246753,764.285714286,77.0,Left Wing
8474707,0.3,1.03333333333,879.466666667,0.0,0.0,0.5,0.1,1.46666666667,16.0,-0.133333333333,0.133333333333,0.0333333333333,145.633333333,0.0333333333333,0.0,4.93333333333,1.56666666667,0.133333333333,1030.03333333,30.0,Defenseman
8476179,0.0666666666667,0.466666666667,365.5,3.26666666667,6.5,0.133333333333,0.1,1.23333333333,42.0,-0.0666666666667,0.0,0.0,2.4,0.0,0.0,120.366666667,0.6,0.5,488.266666667,30.0,Center
8475165,0.037037037037,0.296296296296,638.666666667,2.62962962963,5.92592592593,0.333333333333,0.0,1.07407407407,8.88888888889,-0.37037037037,0.0,0.0,65.6296296296,0.0,0.0,114.0,0.666666666667,0.222222222222,818.296296296,27.0,Center
8474102,0.371794871795,0.25641025641,949.269230769,0.166666666667,0.5,0.538461538462,0.358974358974,1.48717948718,69.2307692308,-0.205128205128,0.0641025641026,0.102564102564,169.820512821,0.0,0.0128205128205,28.4487179487,2.82051282051,0.666666666667,1147.53846154,78.0,Left Wing
8475752,0.0,0.4,533.8,0.1,0.3,0.1,0.1,2.6,0.0,-0.2,0.0,0.0,1.5,0.0,0.0,3.0,0.9,0.2,538.3,10.0,Right Wing
8477289,0.105263157895,1.31578947368,892.877192982,0.0,0.0,0.80701754386,0.0175438596491,1.80701754386,35.7894736842,-0.210526315789,0.0350877192982,0.0,79.1929824561,0.0,0.0,28.9824561404,0.947368421053,0.122807017544,1001.05263158,57.0,Defenseman
8476472,0.117647058824,1.47058823529,901.470588235,0.0,0.0,0.529411764706,0.0588235294118,0.352941176471,0.0,-0.352941176471,0.0,0.0,9.05882352941,0.0,0.0,37.2941176471,0.823529411765,0.176470588235,947.823529412,17.0,Defenseman
8475716,0.136363636364,1.36363636364,979.454545455,0.0,0.0,0.75,0.0,0.386363636364,21.8181818182,-0.0454545454545,0.0227272727273,0.0,29.9772727273,0.0227272727273,0.0,140.340909091,0.636363636364,0.386363636364,1149.77272727,44.0,Defenseman
8476454,0.4625,0.4375,969.35,6.7875,16.0,0.625,0.2375,0.9,19.5,-0.15,0.175,0.075,179.6,0.0,0.0,74.675,2.225,0.7875,1223.625,80.0,Center
8460496,0.180555555556,0.402777777778,670.791666667,1.26388888889,2.52777777778,0.486111111111,0.138888888889,0.805555555556,36.6666666667,-0.25,0.0277777777778,0.0694444444444,153.027777778,0.0,0.0,101.625,1.79166666667,0.375,925.444444444,72.0,Left Wing
8469465,0.215189873418,1.64556962025,1139.87341772,0.0,0.0,0.873417721519,0.0632911392405,1.10126582278,19.746835443,0.164556962025,0.0379746835443,0.0,110.734177215,0.0,0.0,186.810126582,1.89873417722,0.607594936709,1437.41772152,79.0,Defenseman
8471498,0.12676056338,0.30985915493,840.112676056,0.169014084507,0.408450704225,0.197183098592,0.154929577465,1.39436619718,36.338028169,-0.12676056338,0.0140845070423,0.0,50.2816901408,0.0,0.0140845070423,49.5211267606,1.57746478873,0.394366197183,939.915492958,71.0,Right Wing
8475147,0.12,0.32,654.8,4.48,9.76,0.28,0.12,0.8,4.8,-0.28,0.04,0.0,61.04,0.0,0.0,4.84,1.0,0.28,720.68,25.0,Center
8473589,0.0555555555556,1.38888888889,787.277777778,0.0,0.0,0.222222222222,0.111111111111,1.83333333333,50.0,0.0,0.0,0.0,0.888888888889,0.0,0.0,107.166666667,0.944444444444,0.0,895.333333333,18.0,Defenseman
8474628,0.185714285714,1.62857142857,925.171428571,0.0,0.0,0.0714285714286,0.114285714286,2.18571428571,32.5714285714,-0.142857142857,0.0571428571429,0.0285714285714,76.5857142857,0.0142857142857,0.0,90.6285714286,1.5,0.128571428571,1092.38571429,70.0,Defenseman
8474646,0.181818181818,0.318181818182,704.636363636,0.318181818182,0.636363636364,0.0909090909091,0.0909090909091,2.27272727273,10.9090909091,0.0,0.0,0.0,4.72727272727,0.0,0.0,45.7272727273,1.59090909091,0.272727272727,755.090909091,22.0,Left Wing
8474053,0.476923076923,1.04615384615,850.769230769,7.36923076923,14.6153846154,0.661538461538,0.353846153846,0.246153846154,18.4615384615,0.323076923077,0.138461538462,0.0615384615385,203.830769231,0.0307692307692,0.0307692307692,81.6307692308,3.58461538462,0.6,1136.23076923,65.0,Center
8476881,0.27027027027,0.351351351351,795.675675676,0.783783783784,1.37837837838,0.486486486486,0.405405405405,1.05405405405,6.48648648649,0.297297297297,0.0,0.0810810810811,123.702702703,0.0,0.0,0.324324324324,2.64864864865,0.486486486486,919.702702703,37.0,Center
8475625,0.274193548387,1.5,997.016129032,0.0,0.0161290322581,0.709677419355,0.0322580645161,1.0,33.8709677419,0.0806451612903,0.0806451612903,0.0161290322581,120.935483871,0.0,0.0,10.9193548387,2.37096774194,0.241935483871,1128.87096774,62.0,Defenseman
8471311,0.194029850746,0.164179104478,723.253731343,0.850746268657,2.02985074627,0.208955223881,0.0597014925373,0.805970149254,30.447761194,-0.149253731343,0.0149253731343,0.0,29.5970149254,0.0,0.0,10.3880597015,2.13432835821,0.537313432836,763.23880597,67.0,Center
8474584,0.194029850746,1.11940298507,934.462686567,0.0,0.0149253731343,0.462686567164,0.044776119403,1.16417910448,16.1194029851,-0.134328358209,0.0597014925373,0.0149253731343,79.1940298507,0.0,0.0,18.8059701493,1.34328358209,0.223880597015,1032.46268657,67.0,Defenseman
8475182,0.0588235294118,0.823529411765,741.588235294,0.0,0.0,0.294117647059,0.0,1.05882352941,21.1764705882,-0.235294117647,0.0588235294118,0.0,81.4117647059,0.0,0.0,2.11764705882,1.23529411765,0.176470588235,825.117647059,17.0,Defenseman
8470607,0.414634146341,1.73170731707,1097.73170732,0.0,0.0,0.829268292683,0.0853658536585,2.08536585366,16.0975609756,0.280487804878,0.0731707317073,0.0365853658537,118.780487805,0.0,0.0121951219512,119.341463415,1.81707317073,0.426829268293,1335.85365854,82.0,Defenseman
8475181,0.292682926829,0.548780487805,859.658536585,0.0,0.0,0.426829268293,0.0853658536585,0.634146341463,7.31707317073,0.121951219512,0.0731707317073,0.0487804878049,120.524390244,0.0,0.0,2.03658536585,1.5,0.146341463415,982.219512195,82.0,Defenseman
8469544,0.536585365854,0.329268292683,935.56097561,1.01219512195,1.85365853659,0.30487804878,0.414634146341,0.670731707317,29.2682926829,0.158536585366,0.182926829268,0.121951219512,195.06097561,0.0,0.0,2.57317073171,3.81707317073,0.5,1133.19512195,82.0,Left Wing
8475214,0.25,0.0833333333333,530.791666667,0.166666666667,0.25,0.0,0.208333333333,0.833333333333,80.0,0.208333333333,0.0,0.0,19.0833333333,0.0,0.0,0.0,1.91666666667,0.375,549.875,24.0,Left Wing
8471299,0.114754098361,0.311475409836,623.655737705,2.88524590164,6.49180327869,0.16393442623,0.0655737704918,0.704918032787,19.6721311475,-0.0819672131148,0.016393442623,0.0,27.0327868852,0.0327868852459,0.0,35.6885245902,1.13114754098,0.344262295082,686.37704918,61.0,Center
8469992,0.104166666667,0.791666666667,741.0625,0.0,0.0,0.416666666667,0.0416666666667,1.33333333333,65.0,0.0416666666667,0.0,0.0,2.4375,0.0,0.0,29.7708333333,0.895833333333,0.145833333333,773.270833333,48.0,Defenseman
8476438,0.358974358974,0.25641025641,825.91025641,0.641025641026,1.5641025641,0.307692307692,0.24358974359,0.615384615385,15.3846153846,0.25641025641,0.0769230769231,0.0384615384615,108.705128205,0.025641025641,0.0,42.8076923077,2.03846153846,0.641025641026,977.423076923,78.0,Left Wing
8471346,0.296296296296,0.283950617284,746.851851852,0.691358024691,1.46913580247,0.246913580247,0.148148148148,0.358024691358,26.6666666667,0.0,0.0864197530864,0.0123456790123,118.382716049,0.0,0.0,2.53086419753,1.93827160494,0.456790123457,867.765432099,81.0,Right Wing
8477836,0.0,0.0,552.0,5.0,10.5,0.0,0.5,1.0,60.0,-0.5,0.0,0.0,26.0,0.0,0.0,0.0,0.5,0.0,578.0,2.0,Left Wing
8469665,0.168831168831,1.48051948052,1068.42857143,0.012987012987,0.012987012987,0.675324675325,0.038961038961,0.636363636364,29.6103896104,0.142857142857,0.0,0.0,10.8051948052,0.012987012987,0.0,127.220779221,1.07792207792,0.194805194805,1206.45454545,77.0,Defenseman
8474727,0.16,0.773333333333,665.466666667,2.66666666667,5.25333333333,0.16,0.186666666667,0.533333333333,1.6,0.04,0.0133333333333,0.0133333333333,22.1733333333,0.0,0.0,76.6133333333,1.2,0.293333333333,764.253333333,75.0,Right Wing
8471254,0.0677966101695,0.169491525424,651.389830508,0.0169491525424,0.0338983050847,0.135593220339,0.186440677966,1.77966101695,28.4745762712,-0.101694915254,0.0,0.0,29.6101694915,0.0,0.0,0.0,1.57627118644,0.169491525424,681.0,59.0,Left Wing
8465058,0.166666666667,1.02380952381,925.904761905,0.0,0.0,0.571428571429,0.0238095238095,1.59523809524,45.7142857143,0.166666666667,0.0,0.0,25.5238095238,0.0,0.0,47.6666666667,0.928571428571,0.357142857143,999.095238095,42.0,Defenseman
8475807,0.125,0.4375,632.4375,0.625,1.6875,0.125,0.0625,1.0625,7.5,-0.125,0.0,0.0,4.5625,0.0,0.0,64.125,1.625,0.5625,701.125,16.0,Left Wing
8475650,0.0853658536585,0.268292682927,600.62195122,0.0121951219512,0.0121951219512,0.0731707317073,0.0853658536585,2.4756097561,67.3170731707,-0.0121951219512,0.0,0.0,2.56097560976,0.0,0.0,13.3414634146,1.32926829268,0.0609756097561,616.524390244,82.0,Left Wing
8476381,0.2375,0.2,769.2625,3.7,8.55,0.225,0.25,2.1,57.0,0.15,0.05,0.0625,157.05,0.0,0.0,15.1125,1.8625,0.3125,941.425,80.0,Right Wing
8466148,0.416666666667,0.361111111111,883.180555556,0.0138888888889,0.0416666666667,0.361111111111,0.416666666667,0.597222222222,16.6666666667,0.388888888889,0.125,0.0555555555556,133.236111111,0.0138888888889,0.0416666666667,79.9305555556,3.34722222222,1.04166666667,1096.34722222,72.0,Right Wing
8476456,0.275362318841,0.333333333333,819.391304348,0.0724637681159,0.159420289855,0.304347826087,0.130434782609,1.05797101449,32.1739130435,-0.0724637681159,0.0434782608696,0.0289855072464,119.217391304,0.0,0.0,1.28985507246,1.5652173913,0.463768115942,939.898550725,69.0,Left Wing
8475213,0.0833333333333,0.208333333333,559.875,3.58333333333,8.66666666667,0.166666666667,0.208333333333,0.958333333333,20.0,-0.0416666666667,0.0,0.0416666666667,47.0416666667,0.0,0.0416666666667,112.75,0.958333333333,0.25,719.666666667,24.0,Center
8471681,0.0,0.375,512.0,0.0625,0.0625,0.0,0.25,1.1875,22.5,0.125,0.0,0.0,7.6875,0.0,0.0,0.0,1.4375,0.3125,519.6875,16.0,Right Wing
8471260,0.180327868852,0.262295081967,690.31147541,0.16393442623,0.27868852459,0.262295081967,0.0819672131148,3.22950819672,35.4098360656,-0.0327868852459,0.0,0.0,8.98360655738,0.0,0.0,24.3278688525,1.75409836066,0.360655737705,723.62295082,61.0,Left Wing
8471766,0.0357142857143,0.321428571429,456.392857143,0.0,0.0357142857143,0.0,0.0357142857143,1.96428571429,132.857142857,-0.214285714286,0.0,0.0,1.25,0.0,0.0,0.0,0.428571428571,0.0714285714286,457.642857143,28.0,Right Wing
8474774,0.0816326530612,1.32653061224,932.469387755,0.0,0.0204081632653,0.224489795918,0.0408163265306,2.02040816327,45.306122449,-0.142857142857,0.0,0.0,4.36734693878,0.0,0.0,95.4489795918,1.14285714286,0.265306122449,1032.28571429,49.0,Defenseman
8470602,0.2875,1.95,1047.0375,0.0,0.0125,0.75,0.1,2.8375,108.0,0.025,0.1125,0.025,197.05,0.0125,0.0,169.775,1.8125,0.4,1413.8625,80.0,Defenseman
8471742,0.354430379747,1.40506329114,968.025316456,0.0,0.0,0.860759493671,0.0632911392405,3.56962025316,22.7848101266,-0.253164556962,0.215189873418,0.0126582278481,174.721518987,0.0,0.0,98.4683544304,1.45569620253,0.632911392405,1241.21518987,79.0,Defenseman
8469476,0.0892857142857,1.57142857143,885.5,0.0,0.0,0.464285714286,0.0178571428571,2.78571428571,69.6428571429,-0.375,0.0,0.0,1.73214285714,0.0,0.0,110.660714286,0.767857142857,0.160714285714,997.892857143,56.0,Defenseman
8469508,0.0740740740741,0.703703703704,678.530864198,8.34567901235,15.5555555556,0.296296296296,0.0493827160494,1.74074074074,23.7037037037,-0.0987654320988,0.0,0.0,1.71604938272,0.0123456790123,0.0,205.456790123,0.827160493827,0.444444444444,885.703703704,81.0,Center
8471664,0.317073170732,0.292682926829,840.317073171,0.0853658536585,0.19512195122,0.475609756098,0.231707317073,0.463414634146,16.0975609756,-0.0731707317073,0.0609756097561,0.0731707317073,118.487804878,0.0121951219512,0.0121951219512,81.8048780488,2.17073170732,0.317073170732,1040.6097561,82.0,Left Wing
8470085,0.150943396226,1.35849056604,914.924528302,0.0,0.0,1.0,0.11320754717,2.16981132075,40.7547169811,-0.0188679245283,0.0,0.0,16.0943396226,0.0,0.0188679245283,114.396226415,1.11320754717,0.735849056604,1045.41509434,53.0,Defenseman
8474037,0.3875,0.3625,987.1875,0.575,1.4125,0.5125,0.375,1.475,37.5,-0.1125,0.075,0.1125,188.7375,0.025,0.025,87.4625,3.4875,0.45,1263.3875,80.0,Left Wing
8475180,0.116279069767,0.511627906977,666.744186047,4.23255813953,9.18604651163,0.279069767442,0.139534883721,1.06976744186,25.1162790698,0.0,0.0,0.0232558139535,13.5348837209,0.0,0.0,0.627906976744,1.0,0.581395348837,680.906976744,43.0,Center
8475774,0.0,1.0,681.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,706.0,1.0,Defenseman
8468778,0.0,0.185185185185,320.222222222,0.0185185185185,0.037037037037,0.111111111111,0.0,2.07407407407,122.222222222,-0.0555555555556,0.0,0.0,1.74074074074,0.0,0.0,0.777777777778,0.222222222222,0.0555555555556,322.740740741,54.0,Right Wing
8470867,0.148936170213,0.404255319149,516.021276596,0.0425531914894,0.148936170213,0.148936170213,0.063829787234,1.36170212766,33.1914893617,0.127659574468,0.0,0.0,1.04255319149,0.0,0.0,0.914893617021,1.06382978723,0.127659574468,517.978723404,47.0,Right Wing
8473579,0.157142857143,0.9,813.3,0.542857142857,1.54285714286,0.214285714286,0.128571428571,2.18571428571,20.5714285714,-0.0571428571429,0.0,0.0,4.08571428571,0.0,0.0,155.557142857,1.15714285714,0.428571428571,972.942857143,70.0,Left Wing
8475098,0.51724137931,0.724137931034,1023.93103448,11.7413793103,24.1206896552,0.413793103448,0.327586206897,1.06896551724,14.4827586207,0.0344827586207,0.051724137931,0.0862068965517,161.793103448,0.0,0.0172413793103,71.1206896552,1.55172413793,0.844827586207,1256.84482759,58.0,Center
8475172,0.384615384615,0.435897435897,891.743589744,6.53846153846,14.4487179487,0.730769230769,0.25641025641,1.80769230769,51.5384615385,-0.141025641026,0.141025641026,0.0897435897436,142.730769231,0.0,0.0,8.9358974359,1.89743589744,0.564102564103,1043.41025641,78.0,Center
8476853,0.342465753425,1.2602739726,934.260273973,0.0,0.0,0.972602739726,0.027397260274,1.31506849315,9.86301369863,-0.178082191781,0.150684931507,0.013698630137,115.328767123,0.0,0.0,8.46575342466,1.31506849315,0.520547945205,1058.05479452,73.0,Defenseman
8474581,0.2625,1.0875,1090.725,0.0,0.0,0.85,0.125,1.35,14.25,-0.0375,0.1125,0.025,136.825,0.0,0.0125,37.025,1.7,0.4125,1264.575,80.0,Defenseman
8470920,0.1,0.583333333333,841.85,0.133333333333,0.35,0.416666666667,0.0833333333333,2.65,93.0,-0.233333333333,0.0166666666667,0.0166666666667,63.9,0.0,0.0,0.35,1.7,0.383333333333,906.1,60.0,Right Wing
8473548,0.524390243902,0.365853658537,1050.07317073,0.0243902439024,0.170731707317,1.07317073171,0.451219512195,0.30487804878,19.756097561,-0.0609756097561,0.146341463415,0.0975609756098,188.158536585,0.0,0.0,1.74390243902,3.71951219512,0.451219512195,1239.97560976,82.0,Right Wing
8469521,0.283950617284,0.555555555556,893.12345679,10.1481481481,21.1481481481,0.456790123457,0.246913580247,0.543209876543,28.1481481481,0.135802469136,0.0864197530864,0.037037037037,116.358024691,0.0,0.037037037037,177.024691358,2.45679012346,0.469135802469,1186.50617284,81.0,Center
8474668,0.16393442623,0.426229508197,492.295081967,0.0,0.0655737704918,0.229508196721,0.0983606557377,1.68852459016,58.0327868852,0.0491803278689,0.0,0.016393442623,4.85245901639,0.0,0.0,7.86885245902,0.672131147541,0.27868852459,505.016393443,61.0,Right Wing
8470324,0.19696969697,2.68181818182,1051.95454545,0.0,0.0151515151515,0.439393939394,0.0151515151515,1.4696969697,10.9090909091,0.0909090909091,0.0151515151515,0.0,21.2272727273,0.0151515151515,0.0,201.348484848,0.530303030303,0.166666666667,1274.53030303,66.0,Defenseman
